20160101, 156.4
20160102, 492.2
20160103, 452.6
20160104, 479.3
20160105, 285.1
20160106, 180.9
20160107, 146.7
20160108, 101.1
20160109, 182.7
20160110, 107.3
20160111, 232.6
20160112, 385.1
20160113, 698.1
20160114, 366.1
20160115, 310.8
20160116, 362.9
20160117, 621.9
20160118, 456.6
20160119, 262.6
20160120, 358.4
20160121, 555.4
20160122, 216.4
20160123, 236.0
20160124, 146.2
20160125, 164.3
20160126, 76.7
20160127, 80.4
20160128, 71.2
20160129, 58.1
20160130, 205.1
20160131, 445.6
20160201, 303.4
20160202, 204.4
20160203, 336.2
20160204, 653.3
20160205, 417.8
20160206, 211.9
20160207, 410.7
20160208, 387.4
20160209, 643.6
20160210, 761.5
20160211, 652.2
20160212, 349.1
20160213, 249.5
20160214, 379.6
20160215, 242.1
20160216, 287.2
20160217, 408.5
20160218, 412.0
20160219, 426.0
20160220, 614.1
20160221, 436.6
20160222, 304.2
20160223, 172.4
20160224, 761.3
20160225, 325.1
20160226, 536.8
20160227, 421.4
20160228, 377.5
20160229, 384.5
20160301, 566.9
20160302, 582.9
20160303, 455.9
20160304, 334.2
20160305, 505.0
20160306, 380.1
20160307, 230.9
20160308, 353.4
20160309, 301.5
20160310, 428.8
20160311, 392.3
20160312, 595.2
20160313, 900.1
20160314, 652.1
20160315, 302.7
20160316, 454.6
20160317, 410.9
20160318, 412.6
20160319, 516.7
20160320, 331.9
20160321, 574.7
20160322, 520.4
20160323, 449.6
20160324, 798.7
20160325, 442.9
20160326, 470.5
20160327, 406.4
20160328, 400.4
20160329, 357.8
20160330, 497.6
20160331, 491.6
20160401, 677.9
20160402, 454.7
20160403, 280.4
20160404, 375.6
20160405, 418.2
20160406, 402.1
20160407, 307.8
20160408, 327.4
20160409, 401.8
20160410, 403.9
20160411, 237.2
20160412, 458.0
20160413, 386.4
20160414, 764.2
20160415, 762.5
20160416, 915.9
20160417, 978.9
20160418, 542.6
20160419, 874.7
20160420, 1097.5
20160421, 597.7
20160422, 495.7
20160423, 311.1
20160424, 727.8
20160425, 795.2
20160426, 845.2
20160427, 553.6
20160428, 567.6
20160429, 516.3
20160430, 576.7
20160501, 474.2
20160502, 306.9
20160503, 452.6
20160504, 596.5
20160505, 591.0
20160506, 774.0
20160507, 786.5
20160508, 663.4
20160509, 588.9
20160510, 359.8
20160511, 349.8
20160512, 460.9
20160513, 765.7
20160514, 527.9
20160515, 697.7
20160516, 746.1
20160517, 828.1
20160518, 683.0
20160519, 521.5
20160520, 632.2
20160521, 611.4
20160522, 659.2
20160523, 672.9
20160524, 429.4
20160525, 806.6
20160526, 561.8
20160527, 465.6
20160528, 565.8
20160529, 565.7
20160530, 607.9
20160531, 770.7
20160601, 734.7
20160602, 309.1
20160603, 490.0
20160604, 402.7
20160605, 293.6
20160606, 749.4
20160607, 827.7
20160608, 663.2
20160609, 641.6
20160610, 369.4
20160611, 408.5
20160612, 466.4
20160613, 344.9
20160614, 636.9
20160615, 470.2
20160616, 613.4
20160617, 947.0
20160618, 564.1
20160619, 442.7
20160620, 459.1
20160621, 481.2
20160622, 586.2
20160623, 547.5
20160624, 518.0
20160625, 632.7
20160626, 534.1
20160627, 631.8
20160628, 693.7
20160629, 728.5
20160630, 675.8
20160701, 674.2
20160702, 760.5
20160703, 654.1
20160704, 1033.4
20160705, 709.8
20160706, 1165.6
20160707, 1236.2
20160708, 772.1
20160709, 878.6
20160710, 777.0
20160711, 790.1
20160712, 767.0
20160713, 489.0
20160714, 783.0
20160715, 1043.3
20160716, 778.3
20160717, 417.5
20160718, 657.2
20160719, 683.1
20160720, 639.1
20160721, 554.6
20160722, 411.8
20160723, 345.1
20160724, 414.0
20160725, 253.2
20160726, 368.1
20160727, 456.7
20160728, 226.9
20160729, 425.7
20160730, 524.6
20160731, 563.5
20160801, 702.9
20160802, 573.2
20160803, 600.7
20160804, 472.7
20160805, 591.2
20160806, 482.8
20160807, 770.2
20160808, 595.4
20160809, 636.3
20160810, 420.4
20160811, 509.7
20160812, 751.0
20160813, 496.7
20160814, 487.8
20160815, 333.1
20160816, 575.1
20160817, 444.3
20160818, 517.6
20160819, 433.3
20160820, 459.6
20160821, 423.0
20160822, 561.1
20160823, 523.7
20160824, 549.4
20160825, 676.5
20160826, 519.7
20160827, 351.7
20160828, 364.9
20160829, 477.0
20160830, 614.8
20160831, 620.9
20160901, 493.1
20160902, 456.5
20160903, 423.2
20160904, 420.9
20160905, 527.1
20160906, 487.8
20160907, 583.3
20160908, 375.6
20160909, 378.8
20160910, 404.9
20160911, 299.1
20160912, 437.7
20160913, 309.6
20160914, 420.8
20160915, 417.9
20160916, 509.1
20160917, 319.4
20160918, 393.7
20160919, 498.1
20160920, 802.0
20160921, 600.6
20160922, 525.6
20160923, 583.4
20160924, 377.5
20160925, 278.7
20160926, 357.6
20160927, 429.4
20160928, 419.8
20160929, 347.4
20160930, 259.1
20161001, 382.7
20161002, 337.6
20161003, 714.6
20161004, 699.4
20161005, 1091.7
20161006, 536.8
20161007, 299.7
20161008, 428.0
20161009, 318.6
20161010, 403.4
20161011, 482.4
20161012, 464.8
20161013, 345.1
20161014, 461.6
20161015, 303.9
20161016, 250.5
20161017, 404.5
20161018, 537.0
20161019, 425.6
20161020, 395.7
20161021, 237.8
20161022, 338.3
20161023, 326.2
20161024, 315.1
20161025, 269.6
20161026, 345.5
20161027, 459.1
20161028, 222.0
20161029, 741.6
20161030, 785.2
20161031, 445.9
20161101, 242.3
20161102, 649.8
20161103, 774.4
20161104, 155.5
20161105, 334.2
20161106, 462.8
20161107, 426.7
20161108, 258.4
20161109, 348.1
20161110, 212.0
20161111, 242.6
20161112, 636.5
20161113, 356.9
20161114, 216.9
20161115, 184.6
20161116, 329.9
20161117, 207.0
20161118, 276.4
20161119, 322.4
20161120, 230.4
20161121, 306.2
20161122, 263.3
20161123, 219.1
20161124, 202.4
20161125, 203.0
20161126, 126.4
20161127, 734.6
20161128, 755.2
20161129, 350.0
20161130, 300.2
20161201, 808.6
20161202, 1082.7
20161203, 337.0
20161204, 72.5
20161205, 100.2
20161206, 248.7
20161207, 133.1
20161208, 246.1
20161209, 238.1
20161210, 156.3
20161211, 440.8
20161212, 707.2
20161213, 185.1
20161214, 197.9
20161215, 74.7
20161216, 107.3
20161217, 126.4
20161218, 240.2
20161219, 237.5
20161220, 213.8
20161221, 243.8
20161222, 253.3
20161223, 235.2
20161224, 249.3
20161225, 439.2
20161226, 467.9
20161227, 1105.9
20161228, 909.7
20161229, 352.6
20161230, 80.7
20161231, 59.5
