20170101, 88.8
20170102, 183.6
20170103, 411.3
20170104, 601.0
20170105, 786.6
20170106, 634.1
20170107, 299.0
20170108, 220.5
20170109, 387.0
20170110, 332.5
20170111, 188.7
20170112, 289.4
20170113, 314.5
20170114, 715.3
20170115, 357.8
20170116, 160.8
20170117, 341.0
20170118, 316.9
20170119, 121.7
20170120, 73.5
20170121, 76.6
20170122, 104.9
20170123, 127.1
20170124, 226.2
20170125, 111.9
20170126, 225.5
20170127, 223.5
20170128, 224.0
20170129, 106.9
20170130, 207.5
20170131, 249.7
20170201, 200.0
20170202, 72.3
20170203, 172.6
20170204, 84.6
20170205, 233.1
20170206, 327.9
20170207, 186.6
20170208, 219.7
20170209, 258.7
20170210, 268.9
20170211, 293.7
20170212, 286.0
20170213, 171.5
20170214, 175.2
20170215, 125.0
20170216, 105.4
20170217, 171.0
20170218, 146.3
20170219, 117.4
20170220, 237.8
20170221, 413.1
20170222, 248.9
20170223, 447.9
20170224, 883.2
20170225, 660.4
20170226, 213.5
20170227, 232.7
20170228, 760.5
20170301, 640.5
20170302, 305.7
20170303, 450.2
20170304, 581.9
20170305, 504.6
20170306, 485.6
20170307, 353.9
20170308, 381.4
20170309, 227.5
20170310, 464.6
20170311, 548.5
20170312, 537.5
20170313, 401.9
20170314, 426.4
20170315, 371.2
20170316, 490.4
20170317, 359.5
20170318, 701.0
20170319, 855.1
20170320, 584.7
20170321, 201.8
20170322, 349.1
20170323, 321.2
20170324, 347.8
20170325, 650.9
20170326, 905.1
20170327, 365.2
20170328, 225.3
20170329, 386.5
20170330, 589.5
20170331, 385.1
20170401, 370.3
20170402, 271.0
20170403, 401.3
20170404, 556.1
20170405, 413.2
20170406, 1127.0
20170407, 819.7
20170408, 795.0
20170409, 381.9
20170410, 490.5
20170411, 763.5
20170412, 656.8
20170413, 719.0
20170414, 646.8
20170415, 410.4
20170416, 1013.0
20170417, 634.6
20170418, 799.1
20170419, 638.5
20170420, 1067.1
20170421, 812.3
20170422, 802.2
20170423, 969.9
20170424, 782.8
20170425, 903.7
20170426, 821.8
20170427, 323.0
20170428, 406.6
20170429, 705.3
20170430, 634.2
20170501, 528.3
20170502, 436.9
20170503, 229.3
20170504, 461.4
20170505, 383.9
20170506, 393.2
20170507, 414.9
20170508, 766.7
20170509, 795.7
20170510, 816.6
20170511, 619.6
20170512, 619.3
20170513, 411.5
