20140101, 354.9
20140102, 286.8
20140103, 91.9
20140104, 159.4
20140105, 221.4
20140106, 111.2
20140107, 171.9
20140108, 157.2
20140109, 188.4
20140110, 488.3
20140111, 88.3
20140112, 605.9
20140113, 83.0
20140114, 209.1
20140115, 308.7
20140116, 225.2
20140117, 506.1
20140118, 187.9
20140119, 167.8
20140120, 251.4
20140121, 192.0
20140122, 355.0
20140123, 285.6
20140124, 467.7
20140125, 379.9
20140126, 332.5
20140127, 266.2
20140128, 334.6
20140129, 470.1
20140130, 492.6
20140131, 567.8
20140201, 590.6
20140202, 437.4
20140203, 189.2
20140204, 320.9
20140205, 306.0
20140206, 132.7
20140207, 300.8
20140208, 174.5
20140209, 352.1
20140210, 473.7
20140211, 261.2
20140212, 342.5
20140213, 431.2
20140214, 453.8
20140215, 381.3
20140216, 296.1
20140217, 175.0
20140218, 214.1
20140219, 273.4
20140220, 268.0
20140221, 146.7
20140222, 182.8
20140223, 389.9
20140224, 306.4
20140225, 256.8
20140226, 360.1
20140227, 300.6
20140228, 191.5
20140301, 295.1
20140302, 466.7
20140303, 390.9
20140304, 372.5
20140305, 385.9
20140306, 538.6
20140307, 386.9
20140308, 392.3
20140309, 625.1
20140310, 495.9
20140311, 267.8
20140312, 350.3
20140313, 223.9
20140314, 208.0
20140315, 934.9
20140316, 1429.1
20140317, 1165.6
20140318, 455.1
20140319, 859.9
20140320, 484.4
20140321, 382.1
20140322, 730.7
20140323, 762.2
20140324, 511.0
20140325, 707.5
20140326, 441.6
20140327, 608.3
20140328, 759.0
20140329, 550.0
20140330, 376.5
20140331, 536.7
20140401, 581.4
20140402, 278.7
20140403, 517.0
20140404, 418.6
20140405, 417.1
20140406, 419.6
20140407, 449.0
20140408, 551.4
20140409, 1226.8
20140410, 632.1
20140411, 605.8
20140412, 582.4
20140413, 663.7
20140414, 829.9
20140415, 999.0
20140416, 1048.3
20140417, 873.7
20140418, 517.4
20140419, 676.3
20140420, 572.7
20140421, 591.0
20140422, 242.6
20140423, 473.5
20140424, 505.2
20140425, 388.0
20140426, 349.2
20140427, 724.0
20140428, 566.5
20140429, 584.0
20140430, 676.8
20140501, 686.0
20140502, 632.5
20140503, 504.4
20140504, 909.7
20140505, 689.2
20140506, 733.1
20140507, 745.6
20140508, 717.4
20140509, 607.4
20140510, 770.8
20140511, 407.3
20140512, 871.7
20140513, 435.8
20140514, 934.9
20140515, 1264.0
20140516, 537.6
20140517, 544.7
20140518, 526.9
20140519, 563.7
20140520, 597.3
20140521, 601.6
20140522, 679.8
20140523, 611.9
20140524, 366.7
20140525, 418.0
20140526, 567.8
20140527, 644.1
20140528, 584.8
20140529, 630.0
20140530, 490.3
20140531, 534.1
20140601, 633.0
20140602, 552.0
20140603, 552.3
20140604, 706.1
20140605, 665.4
20140606, 644.2
20140607, 681.4
20140608, 812.1
20140609, 731.3
20140610, 882.0
20140611, 917.5
20140612, 903.4
20140613, 1116.1
20140614, 1208.1
20140615, 1024.7
20140616, 837.5
20140617, 729.7
20140618, 1031.5
20140619, 1036.8
20140620, 1224.9
20140621, 1172.5
20140622, 1042.8
20140623, 848.9
20140624, 291.6
20140625, 403.2
20140626, 942.6
20140627, 888.2
20140628, 832.4
20140629, 901.5
20140630, 599.1
20140701, 978.9
20140702, 847.3
20140703, 1115.0
20140704, 895.1
20140705, 648.9
20140706, 832.4
20140707, 825.2
20140708, 362.3
20140709, 599.8
20140710, 697.9
20140711, 364.5
20140712, 857.2
20140713, 636.3
20140714, 613.1
20140715, 708.9
20140716, 948.9
20140717, 769.1
20140718, 659.9
20140719, 805.0
20140720, 737.7
20140721, 769.6
20140722, 303.7
20140723, 714.0
20140724, 528.6
20140725, 639.8
20140726, 771.0
20140727, 614.5
20140728, 428.9
20140729, 492.9
20140730, 537.3
20140731, 450.8
20140801, 553.3
20140802, 469.4
20140803, 393.3
20140804, 278.2
20140805, 534.6
20140806, 402.2
20140807, 381.7
20140808, 514.9
20140809, 458.7
20140810, 403.2
20140811, 533.2
20140812, 583.2
20140813, 499.5
20140814, 487.4
20140815, 557.6
20140816, 791.4
20140817, 657.9
20140818, 618.1
20140819, 535.2
20140820, 258.5
20140821, 446.0
20140822, 434.8
20140823, 366.7
20140824, 850.6
20140825, 695.7
20140826, 467.4
20140827, 629.6
20140828, 603.0
20140829, 564.6
20140830, 471.2
20140831, 343.7
20140901, 389.8
20140902, 447.0
20140903, 760.4
20140904, 757.2
20140905, 490.4
20140906, 355.1
20140907, 182.9
20140908, 365.7
20140909, 403.2
20140910, 261.6
20140911, 363.2
20140912, 452.1
20140913, 454.7
20140914, 371.8
20140915, 269.1
20140916, 250.6
20140917, 303.5
20140918, 476.3
20140919, 358.8
20140920, 286.3
20140921, 411.3
20140922, 860.1
20140923, 867.2
20140924, 423.8
20140925, 383.4
20140926, 574.1
20140927, 389.2
20140928, 315.7
20140929, 281.4
20140930, 232.3
20141001, 157.3
20141002, 223.8
20141003, 309.8
20141004, 209.7
20141005, 302.3
20141006, 454.0
20141007, 458.5
20141008, 382.5
20141009, 406.3
20141010, 350.4
20141011, 250.1
20141012, 240.4
20141013, 378.7
20141014, 430.1
20141015, 227.1
20141016, 240.2
20141017, 312.4
20141018, 356.0
20141019, 303.4
20141020, 284.2
20141021, 306.0
20141022, 926.2
20141023, 606.1
20141024, 607.3
20141025, 261.8
20141026, 255.0
20141027, 250.3
20141028, 148.4
20141029, 143.3
20141030, 240.8
20141031, 124.6
20141101, 124.2
20141102, 188.2
20141103, 292.8
20141104, 483.7
20141105, 386.9
20141106, 254.8
20141107, 212.6
20141108, 130.5
20141109, 244.9
20141110, 264.3
20141111, 204.8
20141112, 305.0
20141113, 198.7
20141114, 128.5
20141115, 446.6
20141116, 391.8
20141117, 354.9
20141118, 379.5
20141119, 290.3
20141120, 411.8
20141121, 173.3
20141122, 162.2
20141123, 206.1
20141124, 318.0
20141125, 238.0
20141126, 216.5
20141127, 516.0
20141128, 392.5
20141129, 347.5
20141130, 371.8
20141201, 406.1
20141202, 339.5
20141203, 245.5
20141204, 200.4
20141205, 164.3
20141206, 128.8
20141207, 114.8
20141208, 341.2
20141209, 658.8
20141210, 294.4
20141211, 144.5
20141212, 291.5
20141213, 183.3
20141214, 79.6
20141215, 100.2
20141216, 92.4
20141217, 225.3
20141218, 179.2
20141219, 193.4
20141220, 700.3
20141221, 1061.6
20141222, 432.9
20141223, 614.0
20141224, 271.0
20141225, 585.8
20141226, 643.5
20141227, 321.3
20141228, 704.2
20141229, 579.6
20141230, 464.7
20141231, 227.9
