20130512, 559.8
20130513, 809.3
20130514, 620.8
20130515, 575.1
20130516, 546.4
20130517, 497.2
20130518, 811.1
20130519, 593.5
20130520, 768.8
20130521, 791.2
20130522, 557.7
20130523, 652.0
20130524, 583.6
20130525, 607.0
20130526, 769.5
20130527, 740.5
20130528, 655.2
20130529, 426.4
20130530, 319.9
20130531, 720.1
20130601, 377.6
20130602, 426.0
20130603, 639.1
20130604, 468.6
20130605, 303.6
20130606, 307.9
20130607, 511.8
20130608, 509.2
20130609, 571.8
20130610, 516.3
20130611, 485.2
20130612, 713.3
20130613, 682.7
20130614, 658.0
20130615, 498.5
20130616, 481.3
20130617, 597.9
20130618, 533.1
20130619, 717.0
20130620, 637.1
20130621, 732.7
20130622, 603.3
20130623, 587.0
20130624, 416.3
20130625, 653.0
20130626, 839.2
20130627, 527.4
20130628, 555.3
20130629, 730.4
20130630, 825.0
20130701, 895.7
20130702, 776.8
20130703, 662.6
20130704, 873.2
20130705, 736.4
20130706, 840.4
20130707, 939.9
20130708, 883.6
20130709, 832.6
20130710, 831.5
20130711, 619.6
20130712, 860.2
20130713, 842.9
20130714, 979.6
20130715, 1060.3
20130716, 874.0
20130717, 777.0
20130718, 760.4
20130719, 795.9
20130720, 1050.8
20130721, 1108.4
20130722, 855.0
20130723, 1033.2
20130724, 794.2
20130725, 448.8
20130726, 804.8
20130727, 872.9
20130728, 804.9
20130729, 951.9
20130730, 1052.9
20130731, 1110.7
20130801, 792.5
20130802, 660.0
20130803, 836.5
20130804, 650.9
20130805, 608.7
20130806, 749.9
20130807, 704.4
20130808, 646.3
20130809, 726.8
20130810, 645.5
20130811, 870.2
20130812, 812.5
20130813, 756.4
20130814, 729.3
20130815, 748.8
20130816, 775.0
20130817, 704.4
20130818, 658.8
20130819, 693.9
20130820, 540.1
20130821, 442.3
20130822, 656.9
20130823, 677.5
20130824, 750.3
20130825, 585.2
20130826, 340.5
20130827, 506.4
20130828, 389.5
20130829, 602.8
20130830, 475.9
20130831, 505.9
20130901, 653.7
20130902, 1034.0
20130903, 934.8
20130904, 515.2
20130905, 523.6
20130906, 558.1
20130907, 407.4
20130908, 394.3
20130909, 209.4
20130910, 341.4
20130911, 296.1
20130912, 489.0
20130913, 614.3
20130914, 588.2
20130915, 359.8
20130916, 340.2
20130917, 715.0
20130918, 713.1
20130919, 848.6
20130920, 667.3
20130921, 633.9
20130922, 447.8
20130923, 930.2
20130924, 824.3
20130925, 444.0
20130926, 642.2
20130927, 426.2
20130928, 376.1
20130929, 643.5
20130930, 827.1
20131001, 836.5
20131002, 1073.2
20131003, 834.9
20131004, 378.4
20131005, 272.1
20131006, 206.0
20131007, 228.8
20131008, 253.2
20131009, 225.2
20131010, 283.6
20131011, 437.5
20131012, 243.7
20131013, 218.3
20131014, 145.5
20131015, 276.7
20131016, 618.7
20131017, 569.9
20131018, 680.2
20131019, 320.8
20131020, 358.5
20131021, 159.8
20131022, 243.3
20131023, 522.7
20131024, 175.4
20131025, 143.2
20131026, 184.1
20131027, 193.6
20131028, 395.4
20131029, 290.2
20131030, 362.7
20131031, 238.0
20131101, 146.2
20131102, 466.6
20131103, 688.0
20131104, 388.6
20131105, 357.6
20131106, 612.4
20131107, 284.7
20131108, 167.7
20131109, 451.7
20131110, 343.5
20131111, 651.3
20131112, 304.6
20131113, 226.0
20131114, 448.9
20131115, 177.4
20131116, 91.0
20131117, 90.4
20131118, 276.8
20131119, 443.6
20131120, 364.7
20131121, 248.2
20131122, 298.0
20131123, 450.7
20131124, 287.8
20131125, 787.7
20131126, 735.6
20131127, 481.6
20131128, 388.8
20131129, 515.9
20131130, 177.5
20131201, 188.5
20131202, 251.5
20131203, 131.7
20131204, 191.8
20131205, 424.4
20131206, 1402.4
20131207, 1534.8
20131208, 468.5
20131209, 802.9
20131210, 348.2
20131211, 131.7
20131212, 107.7
20131213, 185.8
20131214, 187.3
20131215, 140.7
20131216, 128.5
20131217, 247.2
20131218, 270.8
20131219, 353.4
20131220, 149.4
20131221, 164.5
20131222, 174.5
20131223, 85.8
20131224, 232.9
20131225, 379.4
20131226, 397.6
20131227, 106.1
20131228, 225.0
20131229, 258.1
20131230, 159.8
20131231, 225.5
